Close,ClassificationValue
429.049988,-1
430.950012,-1
431.040009,-1
433.029999,-1
435.940002,-1
437.149994,1
436.839996,1
435.130005,1
433.369995,-1
435.48999,-1
436.109985,-1
440.01001,1
439.950012,1
438.109985,-1
438.660004,-1
438.779999,-1
442.519989,-1
442.549988,-1
447.200012,-1
449.559998,1
448.929993,1
447.850006,1
445.329987,-1
446.230011,-1
447.660004,1
444.579987,1
433.910004,1
433.299988,1
431.899994,-1
434.220001,-1
435.23999,1
434.799988,-1
440.869995,-1
442.339996,-1
443.380005,1
442.01001,-1
447.899994,-1
449.26001,1
447.339996,1
446.109985,-1
454.709991,1
454.399994,-1
456.329987,1
453.720001,1
449.829987,-1
451.429993,1
451.369995,1
448.309998,-1
451.890015,1
450.179993,1
448.880005,1
448.76001,1
448.070007,-1
450.880005,1
447.779999,-1
450.769989,-1
451.970001,1
451.670013,1
450.299988,1
441.390015,-1
442.290009,1
441.160004,-1
442.730011,1
441.839996,-1
448.369995,-1
449.220001,1
448.660004,1
448.399994,-1
448.940002,1
447.459991,1
445.100006,1
443.630005,1
439.459991,1
437.029999,1
433.540009,-1
438.01001,-1
438.019989,-1
438.890015,-1
440.190002,-1
442.459991,-1
444.049988,-1
444.519989,1
443.26001,1
442.309998,-1
442.799988,-1
444.359985,-1
444.799988,1
439.230011,-1
439.559998,-1
440.369995,1
440.320007,-1
447.570007,-1
450.589996,1
445.839996,-1
448.0,-1
448.850006,-1
453.440002,1
452.410004,1
450.190002,-1
453.829987,-1
453.850006,1
452.48999,1
450.059998,1
447.690002,1
444.709991,-1
445.779999,1
445.380005,-1
447.26001,-1
447.709991,1
446.269989,-1
447.429993,-1
448.540009,1
443.679993,-1
446.220001,1
445.929993,1
443.190002,-1
446.619995,-1
447.600006,-1
451.850006,1
450.690002,1
450.529999,1
449.019989,1
445.839996,1
441.429993,-1
442.829987,-1
448.640015,1
448.109985,-1
448.980011,1
448.089996,-1
450.079987,1
449.220001,1
445.75,-1
446.029999,-1
447.309998,1
447.179993,1
444.51001,-1
447.100006,-1
449.089996,1
448.23999,1
447.190002,-1
450.23999,1
448.130005,-1
450.149994,1
449.269989,1
448.540009,1
448.130005,-1
448.679993,-1
450.720001,1
449.450012,-1
450.459991,1
448.959991,-1
450.140015,-1
452.380005,-1
453.130005,-1
456.040009,-1
456.429993,1
456.160004,1
455.230011,-1
459.769989,-1
460.130005,-1
461.040009,1
460.540009,-1
461.899994,-1
463.559998,1
463.149994,1
461.299988,-1
461.339996,1
458.519989,1
456.649994,-1
457.5,-1
461.720001,-1
462.059998,1
459.899994,-1
461.600006,1
459.429993,1
458.829987,1
455.049988,1
452.950012,-1
456.200012,-1
457.73999,1
457.630005,-1
461.799988,1
461.529999,1
460.109985,1
458.929993,-1
461.279999,-1
461.339996,1
461.200012,1
460.73999,1
459.179993,-1
460.309998,-1
460.880005,-1
461.119995,-1
461.48999,-1
466.829987,-1
469.5,1
468.450012,1
466.209991,1
466.070007,1
465.359985,1
463.269989,-1
464.200012,-1
464.299988,-1
464.609985,-1
467.730011,-1
467.829987,-1
469.100006,1
468.440002,1
463.019989,1
457.48999,-1
459.570007,-1
460.209991,-1
460.329987,-1
463.720001,1
462.640015,-1
465.390015,1
463.75,-1
466.73999,1
464.809998,1
463.619995,1
462.600006,1
459.130005,-1
461.029999,-1
462.359985,-1
463.059998,1
461.899994,1
461.790009,-1
461.890015,-1
463.109985,-1
464.890015,-1
466.429993,-1
466.76001,1
466.290009,1
464.179993,1
463.929993,-1
465.700012,1
463.059998,1
461.839996,-1
463.339996,-1
466.380005,1
465.850006,1
465.299988,-1
467.320007,-1
467.380005,-1
470.540009,-1
470.940002,1
470.579987,1
468.640015,1
466.450012,1
465.440002,-1
466.890015,-1
467.549988,1
467.119995,-1
469.899994,-1
475.269989,1
474.130005,-1
474.170013,1
472.470001,-1
474.910004,1
473.299988,-1
474.25,-1
474.299988,-1
474.980011,1
474.720001,1
471.970001,1
470.920013,-1
473.200012,-1
477.049988,-1
478.700012,-1
481.609985,1
479.619995,-1
482.0,1
480.709991,1
469.809998,-1
471.76001,1
471.049988,-1
472.769989,1
468.929993,-1
470.179993,-1
470.230011,-1
472.519989,-1
472.790009,1
470.339996,1
467.690002,-1
471.459991,1
470.690002,1
464.26001,-1
466.070007,-1
467.140015,1
464.440002,-1
464.809998,1
463.01001,-1
464.73999,-1
466.910004,1
465.880005,-1
467.059998,1
463.899994,-1
466.440002,-1
467.390015,1
467.01001,-1
469.420013,-1
470.899994,-1
471.059998,1
468.540009,-1
468.799988,1
468.540009,1
464.350006,1
460.579987,1
460.0,1
452.480011,1
445.549988,-1
445.769989,1
438.920013,-1
448.290009,1
448.049988,-1
450.880005,1
447.100006,-1
449.869995,1
447.570007,1
446.26001,-1
446.380005,1
446.179993,1
442.459991,-1
442.540009,1
441.959991,-1
448.730011,1
447.630005,-1
452.709991,1
451.869995,1
449.100006,-1
450.910004,-1
453.019989,-1
453.029999,1
451.720001,1
451.380005,1
447.820007,1
442.320007,-1
446.01001,1
441.48999,-1
443.75,-1
444.140015,-1
444.48999,-1
449.369995,-1
453.690002,-1
456.480011,1
454.920013,1
453.200012,-1
454.809998,-1
456.339996,-1
457.059998,-1
457.329987,1
456.5,-1
457.630005,-1
457.649994,-1
460.130005,1
458.880005,1
458.209991,1
457.059998,-1
457.859985,-1
458.670013,-1
459.100006,-1
462.369995,1
460.609985,-1
461.929993,1
458.450012,1
455.480011,1
451.339996,-1
453.089996,1
449.630005,1
442.799988,-1
447.309998,1
446.070007,-1
447.630005,1
444.269989,-1
446.200012,-1
446.369995,1
446.130005,-1
448.380005,-1
449.549988,1
448.059998,1
447.950012,-1
448.730011,-1
453.410004,-1
454.160004,-1
455.220001,1
453.859985,1
451.600006,-1
452.609985,-1
453.109985,-1
454.25,1
453.359985,1
452.570007,-1
454.23999,-1
458.26001,-1
461.01001,1
460.559998,-1
461.450012,1
458.399994,1
457.089996,-1
457.890015,-1
457.920013,-1
460.299988,1
458.880005,-1
461.940002,1
461.230011,-1
465.01001,-1
465.170013,1
463.170013,-1
463.679993,1
462.320007,-1
464.51001,-1
469.029999,1
468.079987,-1
473.799988,-1
474.589996,-1
476.070007,1
475.48999,1
473.170013,1
470.98999,-1
471.859985,1
470.98999,-1
473.140015,1
468.179993,1
466.209991,-1
467.51001,-1
468.799988,-1
474.809998,1
471.190002,1
470.850006,1
463.359985,1
461.459991,1
461.269989,1
459.670013,-1
460.820007,-1
462.049988,-1
464.839996,1
462.23999,-1
462.709991,1
461.73999,1
454.589996,1
453.519989,1
452.359985,-1
455.100006,-1
459.040009,-1
465.790009,1
465.470001,-1
467.790009,-1
469.100006,1
468.959991,1
467.660004,-1
470.279999,1
466.850006,1
464.890015,1
460.829987,-1
461.529999,-1
462.619995,-1
465.850006,-1
473.769989,1
472.350006,1
468.420013,1
466.51001,-1
467.910004,1
462.279999,-1
463.070007,-1
465.649994,1
465.399994,1
464.369995,1
462.350006,-1
466.040009,1
465.029999,-1
465.619995,1
463.570007,1
461.470001,1
458.299988,1
450.089996,1
449.929993,-1
452.290009,-1
454.160004,-1
455.170013,1
453.690002,1
448.920013,-1
453.299988,-1
453.320007,1
453.109985,1
451.230011,1
445.450012,-1
446.959991,-1
449.470001,-1
450.149994,-1
454.970001,-1
455.339996,-1
458.799988,1
457.910004,1
457.100006,-1
459.609985,-1
459.679993,-1
459.829987,-1
462.470001,1
460.859985,-1
461.170013,1
459.269989,1
459.109985,-1
460.709991,1
460.339996,-1
460.679993,-1
460.829987,-1
461.679993,1
461.660004,1
461.640015,-1
465.970001,-1
469.380005,-1
470.049988,1
469.709991,1
466.950012,1
464.779999,-1
465.820007,-1
465.859985,-1
467.440002,-1
468.320007,-1
470.390015,1
468.51001,-1
470.420013,1
470.399994,-1
472.790009,-1
478.649994,-1
481.140015,1
480.809998,-1
481.190002,1
480.190002,-1
481.459991,-1
481.649994,-1
482.549988,-1
484.540009,-1
485.220001,1
481.970001,-1
482.720001,-1
485.070007,-1
486.910004,-1
488.109985,1
483.809998,-1
487.390015,1
485.649994,1
485.130005,-1
485.420013,-1
485.630005,1
482.119995,-1
483.140015,-1
483.160004,-1
489.570007,-1
490.049988,-1
492.890015,1
491.880005,-1
495.410004,-1
495.519989,-1
496.140015,1
495.070007,-1
495.670013,-1
495.950012,-1
500.970001,-1
503.200012,-1
503.899994,1
503.119995,1
502.220001,1
500.709991,-1
501.850006,-1
505.23999,-1
505.570007,-1
506.079987,-1
506.420013,-1
507.01001,1
505.529999,-1
507.170013,-1
509.230011,1
506.130005,1
505.369995,1
504.920013,-1
505.290009,-1
508.48999,-1
512.890015,1
512.099976,-1
512.659973,-1
513.549988,-1
514.710022,1
514.26001,-1
514.859985,-1
520.47998,-1
520.539978,1
520.119995,-1
523.960022,1
523.559998,-1
524.359985,-1
524.369995,-1
525.549988,-1
527.73999,-1
528.190002,1
527.070007,1
519.580017,1
519.190002,-1
523.650024,-1
528.590027,-1
528.609985,1
528.590027,1
523.650024,1
523.580017,-1
533.400024,-1
533.48999,1
532.51001,-1
535.599976,1
535.549988,1
533.130005,1
532.349976,1
527.940002,-1
530.880005,-1
536.049988,-1
536.469971,-1
537.119995,-1
539.830017,-1
545.219971,1
544.97998,1
543.97998,-1
551.070007,1
549.710022,1
544.130005,1
542.429993,-1
544.72998,1
543.869995,-1
544.75,-1
547.090027,-1
547.26001,-1
553.98999,-1
556.369995,-1
557.190002,1
554.780029,-1
560.890015,-1
561.0,1
559.890015,-1
562.719971,1
558.460022,1
550.97998,-1
553.539978,-1
553.619995,-1
556.630005,-1
561.099976,-1
561.609985,-1
565.219971,1
562.929993,1
562.059998,1
559.640015,1
558.799988,1
558.75,-1
558.940002,-1
560.030029,-1
560.390015,1
559.710022,1
557.450012,1
555.109985,-1
559.73999,1
558.570007,-1
559.969971,1
559.039978,-1
559.210022,1
558.109985,-1
559.52002,1
557.140015,-1
557.460022,-1
560.099976,1
559.049988,-1
560.0,-1
560.919983,-1
561.880005,-1
563.840027,-1
569.169983,-1
570.169983,-1
570.289978,-1
572.679993,-1
573.909973,-1
576.51001,-1
578.77002,-1
583.609985,1
583.349976,1
582.77002,-1
584.200012,-1
586.77002,1
583.0,1
581.72998,-1
581.809998,1
581.409973,1
581.039978,-1
585.869995,1
584.409973,1
581.719971,-1
582.340027,1
581.469971,-1
582.630005,1
582.48999,1
578.369995,1
577.52002,-1
579.460022,-1
583.099976,-1
584.5,1
583.030029,-1
586.780029,-1
587.440002,-1
590.650024,1
587.460022,1
585.059998,-1
586.539978,1
582.469971,1
576.719971,-1
579.700012,-1
583.25,1
581.5,-1
584.219971,-1
589.719971,-1
590.570007,1
588.460022,1
586.320007,-1
591.710022,-1
593.26001,1
592.719971,1
592.299988,1
589.289978,-1
593.960022,-1
597.340027,-1
600.070007,1
596.849976,-1
600.23999,1
598.400024,-1
599.969971,-1
601.320007,-1
606.450012,-1
607.640015,1
605.369995,-1
606.97998,-1
613.679993,-1
617.679993,-1
620.179993,1
616.169983,-1
617.47998,-1
619.52002,1
618.780029,-1
621.690002,1
616.919983,1
616.340027,1
606.809998,-1
611.929993,1
605.940002,-1
610.48999,-1
611.950012,-1
614.299988,-1
614.530029,1
614.119995,-1
615.929993,-1
620.72998,-1
621.320007,1
617.700012,1
616.710022,-1
618.460022,1
609.450012,1
598.47998,-1
602.690002,1
601.809998,1
599.820007,-1
608.440002,1
606.369995,-1
608.23999,-1
611.830017,-1
613.400024,1
612.789978,-1
619.960022,1
617.030029,-1
621.619995,-1
624.219971,-1
630.150024,-1
636.02002,-1
638.460022,1
635.840027,-1
641.429993,-1
646.330017,-1
649.929993,-1
656.070007,-1
656.369995,-1
661.450012,1
660.51001,1
655.580017,1
651.320007,1
647.97998,1
640.650024,-1
648.099976,-1
658.859985,-1
659.080017,1
650.460022,1
647.23999,1
644.75,1
640.429993,-1
644.369995,-1
650.809998,-1
655.789978,1
652.0,-1
653.650024,1
633.5,-1
640.02002,1
637.090027,-1
638.549988,-1
640.869995,-1
641.429993,-1
652.650024,1
651.690002,1
649.97998,1
649.190002,-1
650.619995,1
650.039978,-1
652.969971,1
648.909973,-1
648.940002,1
645.5,-1
653.72998,-1
655.26001,-1
655.880005,1
655.859985,1
644.23999,1
642.190002,1
633.5,1
631.179993,-1
636.710022,-1
642.48999,-1
645.0,1
641.609985,-1
643.609985,-1
645.070007,-1
647.890015,-1
651.580017,1
650.169983,-1
652.869995,-1
653.460022,-1
654.159973,-1
654.169983,-1
654.580017,1
643.380005,1
641.630005,1
640.809998,1
638.26001,-1
644.77002,-1
645.440002,-1
652.090027,-1
661.51001,-1
665.599976,1
665.419983,1
664.849976,-1
668.909973,-1
673.150024,1
672.76001,-1
678.419983,1
676.0,-1
678.51001,1
672.22998,1
667.929993,-1
671.700012,1
669.119995,1
667.679993,-1
672.559998,-1
678.440002,1
673.030029,-1
673.309998,1
672.159973,1
670.969971,1
669.039978,1
667.919983,1
665.849976,1
665.159973,1
662.059998,1
661.960022,-1
662.099976,-1
666.840027,-1
668.849976,1
668.47998,1
664.390015,-1
668.549988,-1
670.630005,-1
675.880005,1
673.609985,1
672.400024,1
657.440002,1
652.539978,-1
654.75,-1
656.059998,1
645.669983,-1
646.190002,1
629.799988,1
628.369995,-1
634.070007,-1
643.559998,1
638.72998,1
633.77002,1
626.869995,1
626.650024,-1
631.169983,-1
635.900024,1
630.909973,-1
635.26001,-1
639.950012,-1
650.02002,-1
662.48999,1
660.22998,-1
662.380005,-1
664.159973,1
662.590027,1
662.099976,-1
665.77002,1
660.200012,-1
662.049988,-1
662.280029,-1
665.210022,-1
666.580017,1
665.690002,1
665.070007,-1
670.679993,1
667.030029,1
663.880005,-1
666.400024,1
664.809998,1
657.400024,1
651.98999,-1
654.719971,-1
655.609985,1
649.440002,-1
655.679993,-1
663.76001,-1
663.809998,-1
667.280029,-1
671.150024,-1
680.539978,-1
683.97998,1
682.940002,1
681.469971,-1
683.0,-1
687.030029,1
686.47998,1
685.609985,-1
685.830017,-1
685.859985,-1
686.190002,-1
687.330017,-1
689.080017,-1
694.01001,1
692.780029,-1
701.460022,-1
703.340027,1
700.640015,1
696.73999,1
694.609985,-1
700.659973,-1
703.539978,1
702.570007,-1
704.409973,-1
706.98999,-1
710.820007,1
709.849976,1
706.570007,-1
707.27002,1
702.289978,1
700.919983,1
697.26001,-1
701.5,1
700.900024,-1
705.27002,1
703.77002,-1
706.72998,-1
714.140015,-1
724.590027,-1
727.650024,-1
730.820007,-1
731.869995,1
729.559998,-1
731.130005,-1
735.880005,-1
737.619995,1
737.02002,-1
742.159973,-1
743.950012,1
742.75,-1
748.72998,-1
757.030029,1
755.960022,1
755.0,-1
757.02002,1
756.559998,1
748.280029,1
745.099976,1
744.380005,1
739.599976,-1
749.76001,1
747.539978,1
740.72998,1
729.299988,1
728.640015,1
720.97998,-1
726.039978,-1
731.539978,-1
745.76001,-1
748.869995,1
746.919983,-1
751.030029,-1
755.820007,-1
756.789978,1
753.849976,1
740.73999,1
737.01001,-1
748.030029,1
747.650024,-1
753.22998,1
748.409973,-1
754.849976,-1
759.5,-1
759.51001,-1
768.859985,1
767.200012,-1
769.75,-1
776.169983,-1
776.700012,-1
782.719971,-1
786.22998,1
777.559998,1
770.52002,1
765.02002,1
765.02002,-1
772.5,-1
784.169983,-1
786.159973,-1
786.72998,-1
789.26001,1
778.280029,-1
780.150024,-1
789.559998,1
785.429993,-1
789.590027,-1
802.77002,-1
811.820007,1
808.47998,-1
816.289978,1
812.48999,1
802.799988,1
801.77002,-1
810.280029,-1
812.030029,1
805.679993,1
795.070007,1
790.820007,-1
795.309998,1
790.950012,-1
801.98999,1
798.559998,-1
804.969971,-1
813.650024,1
811.340027,1
804.26001,1
789.559998,-1
793.169983,-1
795.710022,1
789.659973,1
785.77002,1
782.650024,-1
784.099976,-1
790.890015,1
789.070007,-1
790.5,1
773.880005,1
757.119995,-1
759.640015,1
750.109985,-1
750.320007,-1
757.900024,-1
762.130005,-1
766.119995,1
760.599976,1
758.340027,1
737.650024,-1
743.72998,-1
754.719971,-1
763.530029,1
761.77002,-1
766.340027,1
760.369995,-1
774.609985,1
773.640015,1
771.179993,1
765.369995,-1
772.960022,-1
794.049988,-1
801.340027,1
798.530029,-1
812.969971,-1
830.289978,1
827.76001,1
815.619995,-1
820.26001,-1
824.780029,-1
837.659973,1
833.130005,-1
836.039978,-1
841.880005,1
829.75,-1
833.27002,-1
841.659973,1
839.349976,1
835.659973,-1
847.030029,-1
849.710022,1
847.210022,1
844.080017,-1
848.280029,1
846.359985,1
845.47998,1
840.109985,-1
843.429993,-1
858.01001,-1
862.909973,-1
865.27002,-1
869.570007,-1
883.460022,-1
893.27002,-1
893.900024,-1
894.419983,1
889.059998,-1
897.98999,-1
898.700012,1
878.619995,-1
896.340027,1
888.98999,1
883.679993,-1
887.299988,1
885.140015,-1
891.030029,-1
904.030029,-1
916.919983,1
912.200012,-1
918.75,1
907.539978,-1
913.780029,-1
916.679993,-1
918.380005,-1
925.76001,-1
936.590027,1
931.609985,1
915.299988,1
912.940002,-1
933.97998,-1
936.559998,-1
940.299988,1
938.789978,1
936.450012,-1
942.289978,-1
952.289978,-1
954.309998,1
947.140015,-1
950.299988,-1
952.369995,-1
960.320007,1
951.190002,1
933.539978,-1
937.0,1
926.530029,1
922.02002,-1
924.77002,1
900.809998,-1
912.48999,-1
926.01001,-1
939.349976,1
925.049988,1
923.539978,1
920.159973,1
913.02002,-1
913.700012,1
903.669983,1
899.469971,-1
927.580017,-1
927.859985,-1
930.869995,1
929.049988,-1
931.200012,-1
933.619995,1
919.030029,1
912.590027,-1
923.909973,1
919.77002,-1
945.640015,1
943.0,-1
947.289978,-1
950.51001,-1
955.429993,1
951.929993,1
944.47998,1
937.909973,-1
945.219971,-1
953.340027,1
947.280029,-1
955.409973,-1
960.460022,-1
965.030029,-1
972.690002,-1
983.119995,1
973.840027,1
970.619995,1
966.97998,-1
968.099976,-1
970.280029,1
965.719971,1
955.25,1
944.159973,-1
955.609985,-1
972.280029,1
968.48999,1
950.690002,1
941.640015,1
876.98999,-1
921.849976,1
919.159973,1
903.679993,-1
914.619995,-1
938.98999,-1
940.76001,-1
942.76001,1
938.030029,1
927.51001,1
921.130005,-1
923.780029,1
905.960022,-1
916.659973,-1
928.349976,-1
946.200012,1
938.22998,-1
944.590027,-1
958.97998,-1
963.090027,1
946.669983,-1
950.820007,-1
951.640015,-1
955.400024,-1
974.77002,1
971.679993,-1
976.77002,1
973.099976,-1
983.789978,1
982.369995,1
975.780029,1
969.789978,1
954.940002,1
953.390015,-1
963.390015,-1
968.039978,1
965.539978,1
955.299988,1
946.780029,-1
953.700012,1
939.130005,1
932.700012,-1
936.460022,-1
953.349976,-1
970.840027,1
970.429993,-1
975.039978,-1
977.070007,1
966.580017,1
964.0,1
956.049988,1
927.690002,-1
939.210022,-1
952.119995,-1
957.940002,1
950.72998,-1
961.51001,-1
978.599976,1
970.809998,1
963.039978,1
957.590027,1
956.950012,-1
969.02002,-1
977.460022,-1
985.48999,1
980.280029,-1
1001.27002,-1
1006.0,-1
1006.900024,1
1003.539978,-1
1012.460022,1
1010.73999,-1
1019.01001,-1
1020.01001,-1
1024.140015,1
1020.090027,-1
1022.76001,-1
1032.079956,1
1028.280029,-1
1034.209961,-1
1038.140015,1
1030.560059,-1
1042.900024,-1
1048.670044,-1
1049.339966,1
1047.699951,-1
1052.02002,1
1047.329956,1
1035.050049,-1
1055.689941,1
1052.310059,-1
1064.25,-1
1068.469971,-1
1069.920044,1
1068.609985,-1
1079.27002,-1
1080.449951,-1
1085.52002,-1
1089.73999,-1
1099.160034,1
1095.550049,-1
1105.650024,1
1101.930054,1
1100.800049,1
1095.439941,1
1093.599976,-1
1101.75,-1
1108.150024,-1
1120.01001,-1
1122.699951,1
1121.380005,1
1109.550049,1
1101.650024,-1
1110.670044,1
1109.689941,-1
1115.75,-1
1119.319946,1
1108.170044,-1
1122.719971,-1
1123.650024,-1
1126.670044,-1
1130.540039,1
1119.579956,1
1107.900024,1
1086.540039,1
1085.109985,-1
1094.619995,-1
1111.75,-1
1121.0,-1
1122.069946,1
1115.5,1
1104.920044,1
1095.140015,-1
1108.140015,1
1106.640015,-1
1115.790039,-1
1118.859985,1
1117.369995,1
1108.72998,1
1105.819946,-1
1109.52002,-1
1119.060059,1
1114.640015,1
1110.469971,1
1094.02002,1
1092.22998,-1
1097.599976,1
1090.819946,-1
1090.97998,-1
1093.219971,1
1082.72998,-1
1094.829956,-1
1113.859985,-1
1115.719971,-1
1118.410034,1
1112.280029,1
1094.579956,-1
1098.839966,1
1077.01001,-1
1087.589966,-1
1107.109985,1
1106.369995,1
1100.650024,-1
1103.209961,-1
1119.48999,-1
1132.880005,1
1129.280029,-1
1133.199951,-1
1138.48999,1
1133.839966,-1
1148.560059,1
1146.420044,-1
1157.329956,1
1154.660034,-1
1166.380005,1
1158.560059,-1
1164.329956,-1
1165.189941,-1
1177.579956,1
1174.810059,-1
1183.98999,-1
1186.75,1
1184.099976,1
1165.069946,1
1164.079956,1
1139.75,-1
1140.800049,-1
1147.27002,1
1130.23999,1
1125.209961,-1
1142.949951,1
1120.670044,1
1112.439941,1
1072.119995,-1
1081.430054,-1
1089.630005,1
1089.449951,1
1083.140015,1
1068.97998,-1
1084.219971,1
1074.910034,1
1062.75,-1
1083.670044,-1
1101.199951,1
1098.060059,1
1091.599976,1
1081.23999,-1
1088.140015,-1
1092.849976,1
1084.189941,1
1042.589966,1
1027.140015,1
957.280029,-1
994.26001,1
990.47998,1
982.26001,1
973.890015,-1
1023.460022,1
1006.200012,1
980.190002,-1
1009.059998,-1
1029.719971,-1
1037.680054,-1
1045.47998,1
1018.869995,-1
1020.090027,-1
1023.890015,-1
1029.630005,-1
1066.089966,1
1042.719971,-1
1044.75,-1
1048.689941,-1
1049.02002,1
1017.01001,1
986.390015,-1
1002.599976,1
988.559998,1
984.590027,1
970.679993,1
959.440002,-1
984.390015,-1
997.710022,1
994.799988,-1
1005.530029,-1
1047.48999,-1
1056.420044,-1
1062.390015,-1
1063.930054,-1
1069.920044,-1
1078.47998,1
1070.670044,-1
1072.319946,1
1065.339966,-1
1068.089966,-1
1085.930054,-1
1098.670044,-1
1111.599976,1
1110.839966,-1
1118.670044,-1
1133.849976,-1
1141.01001,1
1130.199951,1
1128.26001,1
1120.969971,1
1117.689941,-1
1125.719971,-1
1135.869995,-1
1139.319946,-1
1144.47998,-1
1152.609985,-1
1163.550049,-1
1188.209961,1
1182.98999,-1
1186.869995,-1
1192.329956,1
1163.630005,-1
1175.280029,1
1171.25,1
1150.140015,-1
1176.73999,-1
1187.699951,1
1181.380005,-1
1183.48999,1
1165.02002,-1
1166.459961,1
1141.199951,-1
1162.829956,1
1161.939941,-1
1179.97998,-1
1188.030029,-1
1202.839966,-1
1203.569946,-1
1228.540039,1
1226.27002,1
1225.48999,-1
1241.810059,1
1231.930054,1
